"13";"octobre  ";"2005";"lci-monde-2005-10-13.html                         ";"une                     ";"0,,3253803-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-21.html                         ";"grostitre               ";"0,,3233021-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-21.html                         ";"grostitre               ";"0,,3233016-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-21.html                         ";"grostitre               ";"0,,3232926-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-22.html                         ";"voiraussi               ";"0,,3233145-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-22.html                         ";"voiraussi               ";"0,,3233146-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-22.html                         ";"voiraussi               ";"news/economie/0,,3233214-vu5wx0leiduy,00.html',700,600,52);">              "
"21";"juillet  ";"2005";"lci-monde-2005-07-22.html                         ";"voiraussi               ";"news/economie/0,,3233215-vu5wx0leiduy,00.html',700,600,52);">              "
"21";"juillet  ";"2005";"lci-monde-2005-07-22.html                         ";"voiraussi               ";"news/economie/0,,3233216-vu5wx0leiduy,00.html',700,600,52);">              "
"21";"juillet  ";"2005";"lci-monde-2005-07-22.html                         ";"grostitre               ";"0,,3233146-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-22.html                         ";"grostitre               ";"0,,3233100-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-22.html                         ";"grostitre               ";"0,,3233145-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-22.html                         ";"rappel                  ";"0,,3233021-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-22.html                         ";"rappel                  ";"0,,3233016-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-22.html                         ";"rappel                  ";"0,,3232926-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"grostitre               ";"0,,3233142-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"grostitre               ";"0,,3233146-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"rappel                  ";"0,,3233100-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"rappel                  ";"0,,3233145-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"rappel                  ";"0,,3233021-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"rappel                  ";"0,,3233016-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"rappel                  ";"0,,3232926-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"grostitre               ";"0,,3233142-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"rappel                  ";"0,,3233146-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"rappel                  ";"0,,3233100-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"rappel                  ";"0,,3233145-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"rappel                  ";"0,,3232926-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-25.html                         ";"rappel                  ";"0,,3233142-vu5wx0leiduy,00.html                                            "
"21";"juillet  ";"2005";"lci-monde-2005-07-26.html                         ";"rappel                  ";"0,,3233142-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"une                     ";"0,,3211294-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"focus                   ";"0,,3211219-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"grostitre               ";"0,,3211304-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"grostitre               ";"0,,3211305-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"grostitre               ";"0,,3211303-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"grostitre               ";"0,,3210758-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"grostitre               ";"0,,3211211-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"grostitre               ";"0,,3211287-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"grostitre               ";"0,,3210762-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"grostitre               ";"0,,3210872-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"grostitre               ";"0,,3210769-vu5wx0leiduy,00.html                                            "
"04";"avril    ";"2005";"lci-monde-2005-04-04.html                         ";"grostitre               ";"0,,3211148-vu5wx0leiduy,00.html                                            "
